 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 -- Summary of PEER Ground Motion Database Search Criteria --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnitude Min:,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnitude Max:,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rrup Min (km):,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rrup Max (km):,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rjb Min (km):,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rjb Max (km):,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vs30 Min (m/sec):,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vs30 Max (m/sec):,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D9-95 Min (sec):,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D9-95 Max (sec):,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scale Factor Min:,-1.00E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scale Factor Max:,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.327,0.32262992,0.51345241,0.20272583,0.33461657,0.49824914,0.19263444,0.38333109,0.39406507,0.15997106,0.63085982,0.22373029,0.13783356,0.27100818,,,,,,,,,,,,,,,,
2.2,0.29727273,0.24362031,0.36035281,0.16470208,0.25160008,0.3526578,0.1662104,0.27463726,0.36455034,0.12840735,0.40277553,0.15664988,0.15872375,0.17999071,,,,,,,,,,,,,,,,
2.4,0.2725,0.21475622,0.30060446,0.15342498,0.2613865,0.27370363,0.16293624,0.2011357,0.33538148,0.11575309,0.31637376,0.16275674,0.16425226,0.15388282,,,,,,,,,,,,,,,,
2.5,0.2616,0.20318793,0.2848162,0.14495431,0.2665328,0.24731804,0.14958104,0.2019603,0.3200031,0.10166469,0.2848799,0.15145713,0.16309164,0.14539067,,,,,,,,,,,,,,,,
2.6,0.25153846,0.1977514,0.27927154,0.14002721,0.28734128,0.23850908,0.13349257,0.2079444,0.30276326,0.09379659,0.26128739,0.15037405,0.16062949,0.14137587,,,,,,,,,,,,,,,,
2.8,0.23357143,0.18041545,0.26004165,0.12517123,0.27670256,0.18988837,0.11236017,0.24589336,0.26772302,0.06854949,0.21071745,0.13875403,0.15599212,0.13757392,,,,,,,,,,,,,,,,
3,0.218,0.1526009,0.21864456,0.10650635,0.18350772,0.15639712,0.10209927,0.25462001,0.21483037,0.05932945,0.18131693,0.11108304,0.14063994,0.12218512,,,,,,,,,,,,,,,,
3.2,0.204375,0.13686307,0.19173216,0.09769619,0.16782177,0.12587132,0.09591589,0.23468373,0.16706858,0.06420331,0.16625909,0.10308002,0.13443558,0.10929144,,,,,,,,,,,,,,,,
3.4,0.19235294,0.1326944,0.18699658,0.0941611,0.16986116,0.09873038,0.10990727,0.21849574,0.13725445,0.05421728,0.18672545,0.09929812,0.12804553,0.12440865,,,,,,,,,,,,,,,,
3.5,0.18685714,0.1293834,0.18463118,0.09066759,0.1570541,0.08747189,0.1109046,0.21948615,0.12849097,0.05689259,0.19062809,0.09630413,0.12537386,0.1212276,,,,,,,,,,,,,,,,
3.6,0.18166667,0.12603867,0.18202708,0.08727133,0.14188939,0.0851181,0.11596109,0.2226523,0.12231512,0.05683608,0.1894687,0.09389519,0.12086939,0.11138132,,,,,,,,,,,,,,,,
3.8,0.17210526,0.12030555,0.17442685,0.08297705,0.13053844,0.08191942,0.11848559,0.22633089,0.11334531,0.05764565,0.16220213,0.08355449,0.11534349,0.11369006,,,,,,,,,,,,,,,,
4,0.1635,0.11716923,0.16541691,0.0829941,0.12305521,0.0827894,0.11008793,0.20926494,0.10421986,0.05744824,0.16500994,0.09527264,0.10856784,0.11597627,,,,,,,,,,,,,,,,
4.2,0.15571429,0.11004362,0.15452268,0.07836778,0.10546848,0.07857427,0.10169989,0.19875209,0.09562043,0.05826887,0.15358353,0.10925742,0.10051008,0.09870116,,,,,,,,,,,,,,,,
4.4,0.14863636,0.10160223,0.14803765,0.06973236,0.0855297,0.0668502,0.09999137,0.19634456,0.09239295,0.05321818,0.14100858,0.09205569,0.09278776,0.09584335,,,,,,,,,,,,,,,,
4.6,0.14217391,0.09161151,0.13806627,0.06078725,0.07713033,0.05486258,0.0984448,0.18662693,0.08715747,0.04739414,0.12233769,0.068887,0.08617105,0.08710311,,,,,,,,,,,,,,,,
4.8,0.13625,0.08481699,0.13047595,0.05513599,0.07663994,0.04903046,0.09530376,0.18249718,0.07958447,0.04411168,0.09824202,0.06443649,0.08008021,0.07824366,,,,,,,,,,,,,,,,
5,0.1308,0.08094535,0.12521756,0.05232613,0.07470884,0.04648644,0.09392874,0.17770614,0.08145018,0.04590354,0.08045467,0.06159551,0.07489332,0.07232613,,,,,,,,,,,,,,,,
5.5,0.11890909,0.07899453,0.12717637,0.04906679,0.06394981,0.04571792,0.0967578,0.18241908,0.07248356,0.04635285,0.07317285,0.0856152,0.06515136,0.05832491,,,,,,,,,,,,,,,,
6,0.109,0.07597403,0.13726876,0.04204928,0.06018464,0.04051629,0.10121606,0.19956421,0.06919735,0.04117388,0.06826174,0.08015251,0.05562001,0.04385356,,,,,,,,,,,,,,,,
6.5,0.10061538,0.07190119,0.16036175,0.03223824,0.04150876,0.0292266,0.10084286,0.23379242,0.06062742,0.03533314,0.05962722,0.07238396,0.05199084,0.03367868,,,,,,,,,,,,,,,,
7,0.09342857,0.07059798,0.19701655,0.02529774,0.0309325,0.02738273,0.10080753,0.27840031,0.04901258,0.02996405,0.04844143,0.06263849,0.0517924,0.02660775,,,,,,,,,,,,,,,,
7.5,0.0872,0.0667033,0.21369794,0.02082065,0.03118148,0.02619521,0.09169473,0.29278582,0.04566269,0.02639069,0.04130616,0.03913918,0.04972857,0.02294846,,,,,,,,,,,,,,,,
8,0.08175,0.06277937,0.20954418,0.01880868,0.03231099,0.02163504,0.08431644,0.28361612,0.03987738,0.03229152,0.03945891,0.02560592,0.04858965,0.02009176,,,,,,,,,,,,,,,,
8.5,0.07241522,0.05721178,0.19340722,0.01692381,0.02956179,0.01917205,0.07865891,0.26022062,0.02983517,0.03249176,0.03530257,0.02248975,0.04596463,0.01842051,,,,,,,,,,,,,,,,
9,0.06459259,0.05013175,0.17029498,0.01475788,0.02576151,0.01820094,0.07198411,0.22805016,0.02215862,0.02592704,0.0310424,0.02003194,0.04156976,0.01659106,,,,,,,,,,,,,,,,
9.5,0.0579723,0.04329105,0.14787343,0.01267378,0.02263279,0.01518855,0.06270896,0.19746549,0.01876307,0.01916193,0.0260245,0.01808014,0.03720438,0.01568071,,,,,,,,,,,,,,,,
10,0.05232,0.03708807,0.13055158,0.01053626,0.01871117,0.01171698,0.05128142,0.1729635,0.01644332,0.01497616,0.0205996,0.01677937,0.03325085,0.01415835,,,,,,,,,,,,,,,,
11,0.04323967,0.02781832,0.09294819,0.0083257,0.01287122,0.01128521,0.03716037,0.12567771,0.01279699,0.0100925,0.01498061,0.01429059,0.02566636,0.01336168,,,,,,,,,,,,,,,,
12,0.03633333,0.02307813,0.07158554,0.00744005,0.01030717,0.01314996,0.02922551,0.09962441,0.01045826,0.00917403,0.01220371,0.0131422,0.01961745,0.01387862,,,,,,,,,,,,,,,,
13,0.03095858,0.01921283,0.05733079,0.00643865,0.00889909,0.01339793,0.02311243,0.08097437,0.00872026,0.00913678,0.01027784,0.00955554,0.01535968,0.0126944,,,,,,,,,,,,,,,,
14,0.02669388,0.01583541,0.04509598,0.00556059,0.00765867,0.01217167,0.01829204,0.0645589,0.00730823,0.0097102,0.00925289,0.0059487,0.01246598,0.01098684,,,,,,,,,,,,,,,,
15,0.02325333,0.01317232,0.03663938,0.00473562,0.00638598,0.01011266,0.01463769,0.05283626,0.00615161,0.00974593,0.00784768,0.00483792,0.01006416,0.00910332,,,,,,,,,,,,,,,,
20,0.01308,0.00633224,0.0166404,0.00240963,0.00269957,0.00448168,0.00693287,0.02430319,0.00325403,0.00525616,0.00313923,0.00326194,0.00447213,0.00552159,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 -- Unscaled Horizontal & Vertical Spectra, as recorded --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period (sec),RSN-864 Horizontal-1 pSa (g),RSN-864 Horizontal-2 pSa (g),RSN-864 Vertical pSa (g),RSN-881 Horizontal-1 pSa (g),RSN-881 Horizontal-2 pSa (g),RSN-881 Vertical pSa (g),RSN-1614 Horizontal-1 pSa (g),RSN-1614 Horizontal-2 pSa (g),RSN-1614 Vertical pSa (g),RSN-1616 Horizontal-1 pSa (g),RSN-1616 Horizontal-2 pSa (g),RSN-1616 Vertical pSa (g),RSN-1633 Horizontal-1 pSa (g),RSN-1633 Horizontal-2 pSa (g),RSN-1633 Vertical pSa (g),RSN-3753 Horizontal-1 pSa (g),RSN-3753 Horizontal-2 pSa (g),RSN-3753 Vertical pSa (g),RSN-3757 Horizontal-1 pSa (g),RSN-3757 Horizontal-2 pSa (g),RSN-3757 Vertical pSa (g),RSN-3759 Horizontal-1 pSa (g),RSN-3759 Horizontal-2 pSa (g),RSN-3759 Vertical pSa (g),RSN-6915 Horizontal-1 pSa (g),RSN-6915 Horizontal-2 pSa (g),RSN-6915 Vertical pSa (g),RSN-6971 Horizontal-1 pSa (g),RSN-6971 Horizontal-2 pSa (g),RSN-6971 Vertical pSa (g)
0.01,0.2756784,0.2844907,0.182,0.2231011,0.1643273,0.164,0.1023435,0.1335412,0.0535,0.04447913,0.02858253,0.0227,0.5260827,0.5014857,0.545,0.2159494,0.2071164,0.102,0.1389522,0.1387266,0.0995,0.1231195,0.1242377,0.109,0.5786029,0.6324583,0.305,0.1602199,0.1600687,0.104
0.02,0.2783601,0.2858758,0.183,0.2252986,0.1665715,0.188,0.1019841,0.132091,0.054,0.04460143,0.02837586,0.0226,0.5300136,0.5023213,0.546,0.2166193,0.2096641,0.108,0.1402609,0.1416737,0.106,0.1247549,0.1296737,0.116,0.5910082,0.6430328,0.339,0.1601184,0.1606456,0.111
0.022,0.2784233,0.286416,0.195,0.2255127,0.168822,0.21,0.1022631,0.1321263,0.0543,0.04480202,0.02841893,0.0226,0.5559552,0.5288107,0.566,0.2174125,0.2084961,0.11,0.1410463,0.1419219,0.122,0.1237307,0.1324843,0.117,0.6422186,0.6454069,0.337,0.1614537,0.1613444,0.11
0.025,0.2758313,0.2871366,0.204,0.224134,0.1698009,0.227,0.1018217,0.1332712,0.0532,0.04473205,0.02831757,0.0225,0.5939077,0.60042,0.644,0.2169491,0.2098112,0.109,0.1409187,0.1432913,0.133,0.1261558,0.1351152,0.118,0.6450236,0.6458887,0.333,0.1610243,0.1611049,0.114
0.029,0.2767652,0.2852995,0.216,0.2261273,0.1654271,0.246,0.1033074,0.1332947,0.0616,0.0457023,0.02838136,0.0222,0.5918179,0.6404056,0.575,0.2181745,0.2108541,0.109,0.1417088,0.1421545,0.175,0.1237455,0.1354432,0.124,0.647865,0.6511048,0.363,0.162333,0.160318,0.132
0.03,0.2765513,0.2860042,0.217,0.2275188,0.1667823,0.253,0.1036129,0.1329069,0.0613,0.0454422,0.02845481,0.0224,0.6432602,0.6335351,0.599,0.2173583,0.2109399,0.107,0.1436724,0.1420099,0.183,0.1267235,0.1418343,0.123,0.6562501,0.6486554,0.385,0.1623621,0.1616866,0.139
0.032,0.2772699,0.2854717,0.21,0.229067,0.1672909,0.288,0.1043878,0.1313842,0.0604,0.04600225,0.02815061,0.0233,0.6384428,0.6281943,0.612,0.2191701,0.2114155,0.11,0.1469883,0.1452368,0.192,0.1321878,0.1431183,0.122,0.6359763,0.6827398,0.374,0.1659362,0.1644359,0.159
0.035,0.2778255,0.2859697,0.193,0.2366443,0.1640644,0.299,0.1039435,0.1358547,0.0633,0.04645716,0.02926675,0.0271,0.5903909,0.5434061,0.603,0.2187232,0.2120812,0.113,0.144089,0.1436801,0.242,0.135516,0.1460607,0.135,0.6747634,0.718127,0.426,0.1677781,0.1667381,0.187
0.036,0.2782043,0.2864025,0.188,0.2403021,0.1684227,0.309,0.1045031,0.1368073,0.0661,0.04623184,0.02927142,0.0279,0.596225,0.5712018,0.589,0.217316,0.2103347,0.114,0.1439372,0.1424959,0.249,0.1364967,0.1445411,0.136,0.6850181,0.7225255,0.436,0.1663049,0.1662601,0.201
0.04,0.2749841,0.2866703,0.185,0.2452919,0.1739664,0.374,0.1070109,0.1369431,0.0817,0.04514007,0.03032157,0.0333,0.5867854,0.5530348,0.59,0.2191759,0.2137324,0.127,0.1485552,0.1423979,0.21,0.1382253,0.1582652,0.173,0.6784679,0.7131616,0.486,0.1686318,0.1631197,0.247
0.042,0.2777148,0.2870839,0.182,0.2448875,0.1830682,0.421,0.1082481,0.1372196,0.0986,0.04552541,0.03052903,0.0395,0.5940158,0.5815844,0.597,0.2206833,0.2130191,0.138,0.1481107,0.142822,0.186,0.1383692,0.170817,0.18,0.712194,0.7582475,0.466,0.1660316,0.1614639,0.236
0.044,0.2805264,0.2876549,0.199,0.2449571,0.1857664,0.436,0.1112601,0.1364785,0.118,0.04713837,0.03125436,0.0434,0.6121947,0.6081474,0.612,0.2225882,0.217067,0.134,0.1406281,0.1404667,0.186,0.135972,0.1733078,0.201,0.7226106,0.7537804,0.516,0.1683259,0.1669965,0.263
0.045,0.2808087,0.2874292,0.206,0.2524784,0.1811483,0.43,0.1105859,0.1380493,0.122,0.04792631,0.03324761,0.044,0.6303685,0.5891487,0.63,0.2234429,0.2195168,0.145,0.1403966,0.1358222,0.191,0.1339716,0.1746922,0.201,0.7120427,0.7396162,0.544,0.1683357,0.1669389,0.275
0.046,0.2802526,0.287385,0.212,0.2578306,0.1762117,0.474,0.1089805,0.1384488,0.125,0.04839442,0.03438144,0.0422,0.6759795,0.606053,0.653,0.2233932,0.2229241,0.162,0.1471097,0.1403128,0.194,0.1326924,0.1760732,0.204,0.7008393,0.7788221,0.563,0.1673342,0.1666095,0.27
0.048,0.2789651,0.2867229,0.243,0.2608634,0.1731771,0.518,0.1068688,0.1340884,0.127,0.04896547,0.03395656,0.0425,0.6891776,0.6974077,0.701,0.2233198,0.2299714,0.176,0.1620523,0.1457938,0.204,0.1283418,0.1689741,0.22,0.7078195,0.8455997,0.519,0.1653847,0.1682064,0.26
0.05,0.2790942,0.285816,0.276,0.2511469,0.1673549,0.476,0.1090138,0.1369883,0.126,0.04900712,0.03368697,0.0439,0.7611849,0.7347803,0.723,0.2232043,0.2321483,0.166,0.1739643,0.1502742,0.228,0.1225542,0.1706976,0.219,0.7485466,0.861239,0.506,0.1672563,0.1726018,0.262
0.055,0.2799681,0.2879942,0.299,0.2345318,0.1748106,0.373,0.109455,0.1597231,0.0923,0.05018499,0.03832589,0.0588,1.063649,0.8805639,0.828,0.2199123,0.2362294,0.127,0.171147,0.169936,0.278,0.1373983,0.1728818,0.207,0.8033991,0.7926602,0.569,0.1662205,0.1783985,0.209
0.06,0.2810394,0.291545,0.277,0.2460372,0.1738901,0.455,0.1274387,0.1583393,0.0987,0.04817117,0.03338229,0.0431,0.9482766,0.998839,0.9,0.217298,0.2382626,0.147,0.1644732,0.1878226,0.23,0.1454759,0.1753343,0.258,0.7592486,0.8508837,0.733,0.1649351,0.1755616,0.223
0.065,0.281945,0.2857085,0.332,0.2510081,0.180316,0.392,0.1374678,0.1585746,0.111,0.04708045,0.03440414,0.0413,0.9775038,1.325223,0.979,0.2154555,0.2353041,0.166,0.1787581,0.2006716,0.216,0.1562203,0.1770072,0.34,0.8208274,0.9934648,0.712,0.1637793,0.1959672,0.206
0.067,0.2816347,0.2854581,0.352,0.2470252,0.1832539,0.425,0.1391499,0.1548961,0.11,0.04812987,0.03672403,0.0448,0.9476262,1.42648,0.971,0.2232844,0.2315973,0.174,0.1894491,0.2038715,0.215,0.1602738,0.181274,0.333,0.9281752,0.9741936,0.712,0.1671019,0.201075,0.213
0.07,0.2821853,0.2950678,0.364,0.2456298,0.1836483,0.47,0.1391668,0.1545129,0.093,0.04777003,0.04029962,0.0428,0.9383732,1.360651,1.09,0.2345275,0.2319835,0.172,0.2158108,0.2048874,0.213,0.184687,0.2152339,0.347,1.053953,0.9424049,0.687,0.1710248,0.200785,0.236
0.075,0.2765255,0.2986759,0.329,0.235452,0.1801545,0.538,0.1260045,0.1602104,0.0689,0.05049418,0.04599399,0.0398,1.054981,1.402752,1.26,0.2365498,0.2539648,0.201,0.2079171,0.2025481,0.269,0.2283237,0.2370412,0.283,0.9944926,1.021564,0.701,0.189953,0.2149808,0.264
0.08,0.2791328,0.2907688,0.377,0.2253772,0.1806806,0.452,0.1295467,0.1678344,0.0716,0.05236641,0.04648998,0.0351,1.031385,1.669766,1.46,0.2453409,0.2551843,0.257,0.2239109,0.21212,0.3,0.2132376,0.2451288,0.295,1.003192,1.007194,0.725,0.2046904,0.2174458,0.27
0.085,0.290417,0.29072,0.401,0.2359061,0.1826093,0.529,0.1381351,0.1667932,0.0768,0.05058387,0.04237864,0.033,1.063287,2.083946,1.33,0.2762298,0.261621,0.247,0.2437681,0.2676788,0.336,0.2233984,0.2727683,0.306,1.106108,0.9586197,0.712,0.2047171,0.2455854,0.241
0.09,0.2901889,0.2899879,0.333,0.2299611,0.186938,0.569,0.165718,0.154733,0.078,0.05422663,0.0370976,0.0348,1.05372,1.95373,1.18,0.2842315,0.2737861,0.226,0.2480368,0.3228637,0.312,0.2242871,0.3106016,0.328,1.039578,1.029946,0.694,0.2348709,0.2661103,0.225
0.095,0.2857885,0.2870808,0.323,0.2502708,0.1911795,0.579,0.1553864,0.1456909,0.0752,0.05877612,0.0409622,0.0369,1.193933,1.391177,1.47,0.2962067,0.3130296,0.237,0.2903159,0.341272,0.311,0.271938,0.3596167,0.363,1.034115,1.062635,0.827,0.2464188,0.2878439,0.264
0.1,0.2792116,0.3108817,0.329,0.2508641,0.1767865,0.62,0.1578758,0.1768666,0.0784,0.05466449,0.04182016,0.0377,1.1269,1.242651,1.37,0.3294471,0.2809022,0.212,0.2721937,0.3180473,0.307,0.2900321,0.3252866,0.358,1.203297,1.114982,0.946,0.2195262,0.3390436,0.267
0.11,0.2894749,0.3730231,0.454,0.2939312,0.1694962,0.693,0.1612802,0.1954788,0.0814,0.05341694,0.04984228,0.0469,1.26118,1.474878,1.45,0.3266486,0.3623154,0.21,0.279523,0.2534395,0.284,0.3572309,0.3368075,0.397,1.538601,1.393314,0.993,0.2475947,0.3215031,0.193
0.12,0.2965219,0.3421811,0.422,0.3272962,0.1819526,0.654,0.2027509,0.1917445,0.0805,0.05721987,0.04447447,0.0507,1.469658,1.836965,1.5,0.313473,0.3187913,0.194,0.2497448,0.2683551,0.32,0.4075095,0.3284736,0.434,1.354364,1.120385,1.04,0.2761304,0.2630701,0.21
0.13,0.2904926,0.3614019,0.436,0.3257785,0.1976755,0.52,0.2248168,0.2168231,0.107,0.05169864,0.04163406,0.0455,1.390896,1.880616,1.75,0.3624873,0.3255401,0.186,0.2839923,0.275324,0.229,0.3521642,0.3285911,0.444,1.952759,1.588173,0.875,0.2895256,0.3170888,0.25
0.133,0.2909296,0.3759847,0.442,0.3286286,0.1933016,0.533,0.207385,0.2191056,0.117,0.049797,0.0459579,0.0501,1.608433,1.845456,1.73,0.3674453,0.3251285,0.178,0.2665852,0.3000015,0.219,0.3335083,0.3195018,0.399,2.037606,1.703737,0.901,0.2945605,0.3395366,0.274
0.14,0.2994456,0.3876985,0.485,0.325324,0.1762755,0.471,0.2166959,0.2389755,0.125,0.05109741,0.0541028,0.0492,1.79725,1.62361,1.49,0.3778503,0.383814,0.174,0.2795406,0.3491915,0.246,0.2997796,0.3544958,0.284,1.939328,1.685817,1,0.3027537,0.3590818,0.268
0.15,0.2775732,0.36766,0.631,0.322136,0.2020305,0.349,0.2360883,0.2516801,0.109,0.053668,0.04923358,0.0516,1.979883,1.543901,1.44,0.3758814,0.4567307,0.196,0.278385,0.3640166,0.266,0.3083147,0.2944492,0.29,1.748333,1.344203,0.843,0.2876823,0.366962,0.205
0.16,0.3465737,0.4481187,0.742,0.333388,0.2245044,0.35,0.3091065,0.2939799,0.13,0.050169,0.05690563,0.0546,2.079983,1.37831,1.74,0.4005888,0.4868788,0.243,0.2988008,0.3789126,0.286,0.2995304,0.2826045,0.23,1.502688,1.614774,0.873,0.3077121,0.3989273,0.184
0.17,0.373467,0.4703015,0.677,0.3419961,0.2302335,0.328,0.3606476,0.2686988,0.141,0.05374089,0.05253582,0.0572,1.881151,1.45565,1.97,0.3972072,0.5694168,0.267,0.3300372,0.3915987,0.287,0.3082985,0.3049802,0.195,1.473698,1.613525,0.679,0.2965776,0.4112776,0.182
0.18,0.4129794,0.517453,0.59,0.4067311,0.2405293,0.311,0.3051153,0.2972807,0.141,0.05830004,0.05355033,0.0586,1.973588,1.511106,1.76,0.4117786,0.642756,0.255,0.3449933,0.3822212,0.273,0.2905328,0.2965244,0.189,1.822952,1.510068,0.683,0.3184894,0.4172807,0.17
0.19,0.4395402,0.5569593,0.554,0.4072247,0.266635,0.28,0.305387,0.2962532,0.173,0.06682952,0.05423756,0.0565,1.767726,1.406963,1.45,0.5317912,0.6717082,0.251,0.3336673,0.3517416,0.235,0.2802524,0.2791104,0.242,2.232471,1.623321,0.652,0.3430385,0.376516,0.185
0.2,0.4142703,0.4840455,0.515,0.4123805,0.2489975,0.285,0.3647892,0.3579783,0.18,0.07945912,0.05373411,0.0516,1.68392,1.395754,1.25,0.6002156,0.7348228,0.243,0.3195923,0.3300006,0.234,0.2806728,0.3567759,0.269,1.896596,1.689826,0.654,0.3458305,0.3674571,0.199
0.22,0.4051001,0.6425666,0.532,0.4063944,0.2805717,0.241,0.3233923,0.5281617,0.146,0.09318315,0.064434,0.0385,1.30813,1.309664,1.08,0.5417438,0.5683053,0.212,0.3254361,0.3835784,0.258,0.3806488,0.3602036,0.239,1.477767,1.622953,0.462,0.4781443,0.3890352,0.223
0.24,0.5257788,0.7237535,0.454,0.3801258,0.2881431,0.205,0.2965059,0.4786308,0.107,0.0747406,0.06399037,0.0365,1.209944,1.031817,0.899,0.5008103,0.5322418,0.171,0.3447637,0.4382211,0.351,0.3705943,0.313614,0.274,1.231419,1.66398,0.404,0.715704,0.4313665,0.212
0.25,0.5041127,0.7553883,0.401,0.4341497,0.2534644,0.218,0.3471186,0.4667217,0.0946,0.06637945,0.06076124,0.0375,1.219363,1.116953,0.936,0.5492263,0.4967448,0.17,0.3722907,0.3672557,0.34,0.3994053,0.3134333,0.238,1.148337,1.693164,0.454,0.7022471,0.435955,0.233
0.26,0.5601562,0.6666256,0.339,0.4644166,0.265,0.214,0.3572228,0.4195211,0.105,0.07748608,0.06361642,0.0399,1.210658,1.213857,1.09,0.5452196,0.5712774,0.173,0.342429,0.3196197,0.303,0.4447588,0.3178935,0.263,0.9555534,1.572426,0.413,0.6298872,0.4296449,0.269
0.28,0.5756943,0.6210711,0.391,0.4411492,0.2802583,0.197,0.319892,0.4210324,0.0984,0.07935534,0.07000514,0.0293,1.118014,1.317252,1.18,0.6721744,0.8056387,0.178,0.283558,0.2919193,0.227,0.4308385,0.2209792,0.21,0.9564626,1.550209,0.297,0.4505988,0.380957,0.287
0.29,0.6273697,0.6461812,0.404,0.4410823,0.3431872,0.192,0.3590205,0.5015273,0.0998,0.07812054,0.06587578,0.0265,1.129317,1.38133,1.25,0.8098299,0.9225602,0.201,0.2808011,0.2888611,0.241,0.4060626,0.1874858,0.18,1.103119,1.647251,0.26,0.4207697,0.3970281,0.296
0.3,0.6796204,0.7042232,0.399,0.4178452,0.362744,0.181,0.4296996,0.5602426,0.123,0.0755602,0.06083135,0.0289,1.135605,1.384618,1.19,0.8435397,1.0439,0.209,0.2797081,0.2885183,0.23,0.3922226,0.1830942,0.187,1.188333,1.609007,0.255,0.3481885,0.3808346,0.326
0.32,0.7150138,0.8072658,0.5,0.3957056,0.340247,0.134,0.4888223,0.6702809,0.158,0.0592329,0.06355718,0.0307,1.134263,1.182037,1.04,0.7647058,0.926583,0.193,0.3047552,0.3182799,0.184,0.3631611,0.2127884,0.199,1.764755,1.63967,0.222,0.317639,0.5051842,0.394
0.34,0.6012318,0.6641945,0.518,0.4132129,0.2962344,0.133,0.3788355,0.6719068,0.152,0.05739542,0.06154817,0.0346,1.203122,1.517748,0.807,0.6148548,0.8172674,0.211,0.2917008,0.3110022,0.165,0.2667027,0.2066207,0.165,1.908034,1.551638,0.248,0.4283258,0.5935902,0.379
0.35,0.5715338,0.590454,0.503,0.460589,0.2663932,0.137,0.3139388,0.628774,0.142,0.05892804,0.06134087,0.0343,1.234424,1.485902,0.791,0.5693243,0.7882494,0.214,0.276812,0.3247159,0.164,0.2786806,0.1952463,0.135,2.02478,1.448489,0.263,0.415049,0.5407749,0.396
0.36,0.594868,0.5115881,0.475,0.5148335,0.2685359,0.129,0.2697657,0.5591056,0.132,0.05813075,0.0555291,0.0345,1.213422,1.335324,0.819,0.5100783,0.7276024,0.224,0.2615531,0.3181308,0.169,0.2845837,0.1733955,0.13,1.964137,1.36708,0.268,0.3718753,0.4733114,0.391
0.38,0.6212974,0.4433203,0.546,0.5550542,0.3073054,0.124,0.2154786,0.4140484,0.108,0.05543651,0.04734772,0.0289,1.144373,1.000816,0.732,0.4900807,0.5363919,0.257,0.2327662,0.297933,0.156,0.2310001,0.1480155,0.138,1.4685,1.034132,0.237,0.3666085,0.4009515,0.372
0.4,0.7377215,0.4771004,0.567,0.5829093,0.3089737,0.136,0.2007488,0.308816,0.102,0.06150537,0.04930171,0.0268,1.078269,1.007185,0.679,0.4528571,0.4110577,0.254,0.2444405,0.3090925,0.143,0.2158391,0.1507412,0.106,0.9883723,0.8830761,0.19,0.3448658,0.3725636,0.308
0.42,0.7823038,0.4551857,0.564,0.5937731,0.3303049,0.142,0.1999855,0.2630829,0.101,0.07283385,0.05210035,0.0304,0.9657459,0.8791509,0.659,0.4600022,0.3664119,0.327,0.2143856,0.2682779,0.137,0.2298971,0.1566239,0.0941,0.8309534,0.682773,0.193,0.4146033,0.3351807,0.327
0.44,0.7066074,0.4450408,0.487,0.6072531,0.3101642,0.14,0.1761034,0.2552306,0.105,0.08450582,0.0525549,0.0331,0.8586475,0.8692299,0.62,0.5071415,0.4230222,0.318,0.1842204,0.2624804,0.135,0.2055607,0.1536187,0.106,0.749895,0.5423478,0.175,0.4850576,0.3366717,0.32
0.45,0.6796914,0.4542085,0.499,0.6165369,0.3350856,0.13,0.160626,0.2535724,0.109,0.08593906,0.05110841,0.034,0.7957623,0.9137652,0.59,0.5108171,0.4265271,0.285,0.1930814,0.2716027,0.129,0.1864289,0.1535265,0.109,0.7799904,0.5088599,0.169,0.4851584,0.3577614,0.288
0.46,0.7249777,0.4528314,0.5,0.6123403,0.3784569,0.134,0.1804921,0.2520702,0.107,0.08575667,0.04783437,0.0331,0.7325432,0.93982,0.543,0.490273,0.4056099,0.25,0.2018954,0.2789134,0.126,0.1954473,0.1528903,0.108,0.7842829,0.4860606,0.168,0.4803646,0.3832734,0.266
0.48,0.7577886,0.4207554,0.502,0.6518615,0.4081212,0.137,0.2055792,0.2393595,0.108,0.0829861,0.04815767,0.0271,0.6765237,0.9175836,0.505,0.4532267,0.3645922,0.182,0.2374674,0.2590656,0.146,0.2075519,0.1562414,0.0932,0.7701046,0.4193867,0.16,0.485043,0.4078171,0.275
